2110	0002	CRP-15	0	6	1100000
2111	0002	CRP-16	0	0	-64000
2112	0002	CRP-17	0	37	1211987.92
2113	0002	CRP-18	0	2	750000
2114	0002	CRP-19	0	1	449999.92
2115	0002	CRP-20	0	6	1100000
2116	0002	CRP-21	0	22	1211982.96
2117	0002	CRP-22	0	3	870000
2118	0002	CRP-23	0	0	0
2119	0002	CRP-24	0	2	750000
2250	0002	OTR-01	0	0	-664.9
2251	0002	OTR-02	0	2	750000
2060	0002	P32-01	0	1	450000
2061	0002	P32-02	0	4	870000.1
2062	0002	P32-03	0	1	450000
2063	0002	P32-04	0	1	450000
2064	0002	P32-05	0	1	450000
2067	0002	P32-08	0	2	200000
2001	0002	PAL-01	0	1	450000
2002	0002	PAL-02	0	1	450000
2003	0002	PAL-03	0	0	0
2004	0002	PAL-04	0	1	450000
2005	0002	PAL-05	0	2	750000
2006	0002	PAL-06	0	1	450000
2007	0002	PAL-07	0	2	750000
2008	0002	PAL-08	0	15	1211300
2011	0002	PAL-11	0	0	0
2012	0002	PAL-12	0	2	750000
2015	0002	PAL-15	0	1	450000
2016	0002	PAL-16	0	1	450000
2017	0002	PAL-17	0	1	450000
2018	0002	PAL-18	0	1	450000
2020	0002	PAL-20	0	0	0
2021	0002	TCR-01	0	0	0
2022	0002	TCR-02	0	0	0
2023	0002	TCR-03	0	1	450000
2025	0002	TCR-05	0	1	450000
2026	0002	TCR-06	0	0	0
2027	0002	TCR-07	0	0	0
2028	0002	TCR-08	0	7	1140000
2029	0002	TCR-09	0	18	1211935
2031	0002	TCR-11	0	1	450000
2032	0002	TCR-12	0	0	0
2033	0002	TCR-13	0	0	0
2034	0002	TCR-14	0	1	450000
2035	0002	TCR-15	0	0	0
2036	0002	TCR-16	0	4	902500
2037	0002	TCR-17	0	9	1180000
2038	0002	TCR-18	0	5	1030000
2141	0002	VDP-01	0	0	0
2142	0002	VDP-02	0	0	-120410.71
2143	0002	VDP-03	0	1	450000
2144	0002	VDP-04	0	1	450000
2145	0002	VDP-05	0	1	450000
2146	0002	VDP-06	0	2	630000
2148	0002	VDP-08	0	1	450000
2149	0002	VDP-09	0	37	1211987.92
2255	0002	VDP-10	0	2	750000
2256	0002	VDP-11	0	2	750000
2254	0002	VDP-12	0	0	0
31013	0003	CAS-01	0	4	28
31014	0003	CAS-02	0	0	0
31015	0003	CAS-03	0	2	8
31016	0003	CAS-04	0	0	-0.94
31017	0003	CAS-05	0	0	0
31018	0003	CAS-06	0	4	28
31019	0003	CAS-07	0	0	0
31020	0003	CAS-08	0	0	0
31021	0003	CAS-09	0	0	0
31022	0003	CAS-10	0	2	14
31024	0003	CAS-12	0	3	21
31025	0003	CAS-13	0	4	41
31026	0003	CAS-14	0	0	-21
31027	0003	CAS-15	0	4	41
31028	0003	CAS-16	0	4	28
31029	0003	CAS-17	0	4	25
31030	0003	CAS-18	0	2	13
31031	0003	CAS-19	0	1	7
31032	0003	CAS-20	0	1	7
31033	0003	CAS-21	0	5	33
31034	0003	CAS-22	0	0	0
31035	0003	CAS-23	0	3	21
31036	0003	CAS-24	0	3	21
31037	0003	CAS-25	0	1	7
31038	0003	CAS-26	0	2	14
31039	0003	CAS-27	0	1	7
31040	0003	CAS-28	0	3	21
31041	0003	CEP-01	0	1	7
31042	0003	CEP-02	0	1	7
31043	0003	CEP-03	0	2	8.22
31044	0003	CEP-04	0	2	13
31045	0003	CEP-05	0	3	21
31046	0003	CEP-06	0	1	7
31047	0003	CER-02	0	2	14
31048	0003	CER-03	0	1	7
31049	0003	CER-04	0	3	21
31050	0003	CER-05	0	3	14.3
31051	0003	CER-06	0	1	6.15
31052	0003	CER-01	0	3	21
31053	0003	CLN-01	0	3	21
31054	0003	CLN-02	0	1	7
31055	0003	CLN-03	0	0	0
31056	0003	CLN-04	0	3	21
31057	0003	CLN-05	0	5	33
31058	0003	CLN-06	0	1	7
31059	0003	CLN-07	0	0	0
31060	0003	CLN-08	0	3	21
31061	0003	CLN-09	0	0	-20
31062	0003	CLS-01	0	0	-6
31063	0003	CLS-02	0	4	28
31064	0003	CLS-03	0	4	41
31065	0003	CLS-04	0	2	14
31066	0003	CLS-05	0	3	14.51
31067	0003	CLS-06	0	2	11
31068	0003	EM2-01	0	4	41
31069	0003	EM2-02	0	1	7
31070	0003	EM2-03	0	4	28
31071	0003	EM2-04	0	5	33
31072	0003	EM2-05	0	1	7
31073	0003	EM2-06	0	6	38
31074	0003	EM2-07	0	4	23
31075	0003	EM2-08	0	9	45
31076	0003	EM2-09	0	4	28
31077	0003	EM2-10	0	2	11
31078	0003	EM2-11	0	2	14
31079	0003	EM2-12	0	4	28
31080	0003	EM2-13	0	4	28
31081	0003	EM3-01	0	2	14
31082	0003	EM3-02	0	1	3
